person_id,email,event_name,campaign_name,event_timestamp
KL-33818,raj.khan32@yahoo.com,Unsubscribed,Winter Clearance,2026-01-01T17:05:00Z
KL-32634,ethan.tanaka24@hotmail.com,Opened Email,New Arrivals,2026-03-13T02:18:00Z
KL-42764,fatima.smith31@yahoo.com,Opened Email,Loyalty Perks,2026-03-21T07:41:00Z
KL-63139,emma.garcia43@example.com,Opened Email,Winter Clearance,2026-03-14T17:41:00Z
KL-14638,mia.lee70@outlook.com,Opened Email,Loyalty Perks,2026-03-14T18:20:00Z
KL-82351,zoe.brown55@example.com,Opened Email,Summer Sale,2026-01-07T23:49:00Z
KL-77568,arjun.brown8@yahoo.com,Unsubscribed,Winter Clearance,2026-02-01T11:52:00Z
KL-66636,olivia.gonzalez55@outlook.com,Opened Email,Loyalty Perks,2026-06-19T12:28:00Z
KL-87093,priya.patel38@gmail.com,Clicked Email,Summer Sale,2026-06-02T13:27:00Z
KL-27062,zoe.ali51@yahoo.com,Clicked Email,Winter Clearance,2026-03-03T02:00:00Z
KL-30610,fatima.smith40@outlook.com,Clicked Email,Loyalty Perks,2026-03-28T02:45:00Z
KL-19304,fatima.lopez46@hotmail.com,Opened Email,Loyalty Perks,2026-01-26T14:34:00Z
KL-79311,ethan.wilson68@example.com,Opened Email,Winter Clearance,2026-05-27T18:17:00Z
KL-75989,liam.smith7@yahoo.com,Unsubscribed,Summer Sale,2026-05-20T00:23:00Z
KL-75989,liam.smith7@yahoo.com,Opened Email,Winter Clearance,2026-04-18T06:18:00Z
KL-48198,lucas.gonzalez89@yahoo.com,Opened Email,Winter Clearance,2026-05-24T18:36:00Z
KL-37882,fatima.tanaka27@hotmail.com,Clicked Email,New Arrivals,2026-04-20T14:50:00Z
KL-16570,sara.lopez7@hotmail.com,Opened Email,Winter Clearance,2026-05-18T16:57:00Z
KL-2272,lucas.patel34@hotmail.com,Opened Email,Winter Clearance,2026-05-22T21:41:00Z
KL-61624,priya.smith54@gmail.com,Opened Email,Loyalty Perks,2026-01-12T18:27:00Z
KL-46069,aiko.chen92@outlook.com,Clicked Email,Winter Clearance,2026-07-03T18:29:00Z
KL-1558,chen.smith96@yahoo.com,Opened Email,New Arrivals,2026-02-01T02:08:00Z
KL-25031,zoe.novak26@gmail.com,Clicked Email,Winter Clearance,2026-07-21T16:36:00Z
KL-14923,zoe.sharma92@example.com,Opened Email,Winter Clearance,2026-01-10T02:35:00Z
KL-92581,liam.martin2@gmail.com,Clicked Email,New Arrivals,2026-01-26T14:23:00Z
KL-60349,aiko.patel74@outlook.com,Clicked Email,Summer Sale,2026-04-16T14:18:00Z
KL-660,noah.ali70@yahoo.com,Opened Email,New Arrivals,2026-04-10T12:38:00Z
KL-38189,lucas.smith94@gmail.com,Opened Email,Summer Sale,2026-05-22T20:35:00Z
KL-60546,lucas.obrien74@hotmail.com,Opened Email,Summer Sale,2026-05-23T18:25:00Z
KL-14638,mia.lee70@outlook.com,Clicked Email,Loyalty Perks,2026-02-06T04:38:00Z
KL-84185,priya.tanaka50@example.com,Clicked Email,Summer Sale,2026-04-02T22:56:00Z
KL-46638,priya.obrien38@example.com,Clicked Email,Loyalty Perks,2026-02-04T17:22:00Z
KL-94991,arjun.anand57@yahoo.com,Opened Email,Loyalty Perks,2026-04-27T01:20:00Z
KL-75649,lucas.lee28@hotmail.com,Opened Email,Summer Sale,2026-07-19T04:08:00Z
KL-27384,liam.gonzalez90@outlook.com,Unsubscribed,Summer Sale,2026-06-19T00:46:00Z
KL-77239,aiko.lee25@yahoo.com,Opened Email,Winter Clearance,2026-02-23T10:26:00Z
KL-89840,emma.chen43@outlook.com,Opened Email,Winter Clearance,2026-02-07T04:17:00Z
KL-90919,lucas.lee46@example.com,Opened Email,New Arrivals,2026-05-20T10:56:00Z
KL-42198,lucas.kim78@example.com,Opened Email,Summer Sale,2026-01-03T15:33:00Z
KL-61151,zoe.brown42@yahoo.com,Opened Email,New Arrivals,2026-06-09T22:28:00Z
KL-23299,olivia.sharma26@gmail.com,Opened Email,New Arrivals,2026-04-03T12:59:00Z
KL-82660,arjun.ali83@example.com,Clicked Email,Summer Sale,2026-04-03T01:50:00Z
KL-32455,olivia.patel82@outlook.com,Opened Email,Summer Sale,2026-01-19T11:00:00Z
KL-38947,lucas.obrien21@gmail.com,Opened Email,Winter Clearance,2026-07-04T21:05:00Z
KL-56031,chen.lee64@hotmail.com,Opened Email,Winter Clearance,2026-01-24T01:47:00Z
KL-55031,priya.lopez88@outlook.com,Opened Email,Winter Clearance,2026-01-27T18:08:00Z
KL-16084,zoe.ali5@hotmail.com,Opened Email,Summer Sale,2026-04-03T13:37:00Z
KL-68193,james.chen63@hotmail.com,Opened Email,Summer Sale,2026-04-09T22:53:00Z
KL-85915,olivia.obrien43@gmail.com,Opened Email,Loyalty Perks,2026-05-23T10:44:00Z
KL-36007,nina.sharma53@outlook.com,Opened Email,New Arrivals,2026-07-19T16:29:00Z
KL-81612,tom.sharma17@outlook.com,Opened Email,Winter Clearance,2026-03-05T19:16:00Z
KL-4051,zoe.patel45@gmail.com,Unsubscribed,Summer Sale,2026-04-27T23:05:00Z
KL-50474,sara.gonzalez28@gmail.com,Opened Email,Winter Clearance,2026-02-26T09:51:00Z
KL-23648,david.obrien81@yahoo.com,Opened Email,New Arrivals,2026-07-24T02:02:00Z
KL-8933,liam.brown35@outlook.com,Clicked Email,Summer Sale,2026-02-12T17:42:00Z
KL-38947,lucas.obrien21@gmail.com,Clicked Email,New Arrivals,2026-06-06T02:29:00Z
KL-15221,lucas.martin54@yahoo.com,Opened Email,Loyalty Perks,2026-04-09T16:48:00Z
KL-46069,aiko.chen92@outlook.com,Opened Email,Loyalty Perks,2026-07-05T13:33:00Z
KL-76612,raj.anand30@example.com,Clicked Email,Loyalty Perks,2026-05-14T01:47:00Z
KL-83674,fatima.brown25@hotmail.com,Unsubscribed,New Arrivals,2026-05-18T07:45:00Z
KL-95281,raj.smith31@example.com,Opened Email,New Arrivals,2026-05-10T05:20:00Z
KL-92581,liam.martin2@gmail.com,Opened Email,Winter Clearance,2026-07-21T09:25:00Z
KL-14638,mia.lee70@outlook.com,Opened Email,Loyalty Perks,2026-03-02T14:52:00Z
KL-63269,arjun.obrien33@outlook.com,Opened Email,Summer Sale,2026-04-12T14:39:00Z
KL-60349,aiko.patel74@outlook.com,Clicked Email,Summer Sale,2026-03-13T05:13:00Z
KL-60946,sara.obrien95@yahoo.com,Opened Email,Summer Sale,2026-05-02T17:59:00Z
KL-61057,noah.patel73@hotmail.com,Clicked Email,Summer Sale,2026-01-16T20:44:00Z
KL-72910,tom.chen61@hotmail.com,Opened Email,Summer Sale,2026-02-04T02:06:00Z
KL-89241,david.novak42@yahoo.com,Clicked Email,Summer Sale,2026-05-22T00:09:00Z
KL-4061,fatima.wilson71@gmail.com,Opened Email,Winter Clearance,2026-06-13T01:43:00Z
KL-29965,chen.brown68@hotmail.com,Opened Email,New Arrivals,2026-06-01T12:45:00Z
KL-40875,raj.patel26@gmail.com,Clicked Email,New Arrivals,2026-03-27T08:44:00Z
KL-91665,lucas.johnson42@outlook.com,Opened Email,Summer Sale,2026-01-22T04:11:00Z
KL-64457,olivia.sharma30@gmail.com,Clicked Email,Loyalty Perks,2026-07-02T00:10:00Z
KL-7577,zoe.smith19@hotmail.com,Opened Email,Summer Sale,2026-03-04T10:13:00Z
KL-7021,aiko.martin77@hotmail.com,Opened Email,Loyalty Perks,2026-07-21T21:43:00Z
KL-46227,noah.wilson10@yahoo.com,Opened Email,Winter Clearance,2026-06-20T10:02:00Z
KL-64457,olivia.sharma30@gmail.com,Opened Email,Summer Sale,2026-07-16T03:48:00Z
KL-14545,chen.gonzalez32@hotmail.com,Opened Email,New Arrivals,2026-04-20T17:03:00Z
KL-19429,fatima.anand84@example.com,Clicked Email,Summer Sale,2026-02-22T02:03:00Z
KL-95379,arjun.ali4@gmail.com,Clicked Email,Loyalty Perks,2026-06-20T06:19:00Z
KL-75989,liam.smith7@yahoo.com,Opened Email,New Arrivals,2026-06-19T03:00:00Z
KL-4051,zoe.patel45@gmail.com,Clicked Email,New Arrivals,2026-01-07T13:02:00Z
KL-79133,tom.wilson65@yahoo.com,Opened Email,Summer Sale,2026-01-18T09:40:00Z
KL-85116,david.sharma23@outlook.com,Opened Email,New Arrivals,2026-06-11T19:39:00Z
KL-37938,lucas.sharma89@yahoo.com,Clicked Email,Loyalty Perks,2026-07-25T07:58:00Z
KL-49889,fatima.anand94@gmail.com,Clicked Email,New Arrivals,2026-01-12T12:04:00Z
KL-13177,fatima.khan17@gmail.com,Opened Email,Winter Clearance,2026-04-19T18:00:00Z
KL-7680,david.novak38@outlook.com,Opened Email,Winter Clearance,2026-05-14T17:03:00Z
KL-44899,noah.ali37@example.com,Clicked Email,Winter Clearance,2026-04-09T01:49:00Z
KL-81456,zoe.khan65@yahoo.com,Opened Email,Winter Clearance,2026-05-09T22:43:00Z
KL-89676,sara.ali64@gmail.com,Opened Email,New Arrivals,2026-05-28T09:19:00Z
KL-52846,fatima.johnson6@hotmail.com,Clicked Email,New Arrivals,2026-01-01T12:31:00Z
KL-71740,lucas.anand40@hotmail.com,Clicked Email,New Arrivals,2026-03-11T00:13:00Z
KL-50825,ethan.khan82@yahoo.com,Clicked Email,Summer Sale,2026-01-16T06:24:00Z
KL-68193,james.chen63@hotmail.com,Opened Email,New Arrivals,2026-04-06T09:06:00Z
KL-83808,raj.sharma41@gmail.com,Opened Email,New Arrivals,2026-05-02T20:11:00Z
KL-55856,sara.martin47@outlook.com,Opened Email,New Arrivals,2026-07-08T09:21:00Z
KL-51898,olivia.brown48@hotmail.com,Opened Email,Summer Sale,2026-06-26T01:36:00Z
KL-94310,chen.gonzalez20@outlook.com,Clicked Email,Summer Sale,2026-03-08T00:40:00Z
KL-27997,arjun.gonzalez3@yahoo.com,Clicked Email,Loyalty Perks,2026-02-01T04:56:00Z
KL-11868,sara.ali59@outlook.com,Opened Email,Winter Clearance,2026-04-15T07:50:00Z
KL-86907,arjun.chen69@hotmail.com,Opened Email,Loyalty Perks,2026-06-11T14:21:00Z
KL-97828,david.brown95@gmail.com,Unsubscribed,Loyalty Perks,2026-07-19T05:05:00Z
KL-12948,james.patel87@gmail.com,Clicked Email,Loyalty Perks,2026-02-13T01:14:00Z
KL-23299,olivia.sharma26@gmail.com,Clicked Email,New Arrivals,2026-07-01T22:09:00Z
KL-71740,lucas.anand40@hotmail.com,Clicked Email,Loyalty Perks,2026-05-06T02:16:00Z
KL-89241,david.novak42@yahoo.com,Unsubscribed,Summer Sale,2026-06-20T04:00:00Z
KL-63269,arjun.obrien33@outlook.com,Opened Email,Summer Sale,2026-07-12T05:14:00Z
KL-70607,raj.tanaka74@hotmail.com,Opened Email,New Arrivals,2026-02-14T22:10:00Z
KL-73020,emma.lee50@example.com,Opened Email,Summer Sale,2026-03-17T03:33:00Z
KL-25398,arjun.smith2@outlook.com,Unsubscribed,Summer Sale,2026-06-12T18:06:00Z
KL-75649,lucas.lee28@hotmail.com,Opened Email,Summer Sale,2026-05-14T06:34:00Z
KL-60888,arjun.novak93@yahoo.com,Clicked Email,Summer Sale,2026-06-19T10:36:00Z
KL-63813,chen.ali92@hotmail.com,Unsubscribed,Winter Clearance,2026-02-23T22:06:00Z
KL-97029,olivia.patel1@yahoo.com,Opened Email,Summer Sale,2026-07-25T10:58:00Z
KL-32634,ethan.tanaka24@hotmail.com,Unsubscribed,New Arrivals,2026-01-18T12:38:00Z
KL-15599,fatima.tanaka79@hotmail.com,Unsubscribed,New Arrivals,2026-07-17T08:21:00Z
KL-82039,david.lopez62@hotmail.com,Opened Email,Summer Sale,2026-05-05T05:46:00Z
KL-97828,david.brown95@gmail.com,Unsubscribed,New Arrivals,2026-01-02T05:35:00Z
KL-97890,arjun.novak12@gmail.com,Opened Email,New Arrivals,2026-06-27T07:08:00Z
KL-42704,lucas.costa48@hotmail.com,Opened Email,Summer Sale,2026-03-03T08:17:00Z
KL-88432,james.smith55@hotmail.com,Opened Email,New Arrivals,2026-06-05T23:55:00Z
KL-45507,emma.kim74@hotmail.com,Opened Email,Summer Sale,2026-04-12T18:38:00Z
KL-90051,olivia.lee72@yahoo.com,Opened Email,Summer Sale,2026-06-05T23:40:00Z
KL-55065,david.wilson85@example.com,Opened Email,New Arrivals,2026-01-21T06:03:00Z
KL-76091,olivia.kim44@hotmail.com,Opened Email,New Arrivals,2026-07-05T04:45:00Z
KL-64457,olivia.sharma30@gmail.com,Unsubscribed,Loyalty Perks,2026-07-05T22:56:00Z
KL-40308,nina.obrien52@outlook.com,Opened Email,Loyalty Perks,2026-06-07T01:57:00Z
KL-85679,ethan.johnson9@yahoo.com,Opened Email,Summer Sale,2026-04-11T01:26:00Z
KL-97908,raj.costa32@hotmail.com,Clicked Email,New Arrivals,2026-01-22T01:22:00Z
KL-19352,aiko.anand75@outlook.com,Opened Email,Winter Clearance,2026-04-15T11:25:00Z
KL-23088,noah.johnson8@gmail.com,Opened Email,New Arrivals,2026-02-25T02:43:00Z
KL-54389,ethan.obrien11@example.com,Opened Email,Summer Sale,2026-04-22T21:47:00Z
KL-44899,noah.ali37@example.com,Unsubscribed,Loyalty Perks,2026-04-28T19:02:00Z
KL-7006,tom.martin81@outlook.com,Opened Email,Summer Sale,2026-07-01T08:15:00Z
KL-93543,maria.ali88@yahoo.com,Opened Email,Summer Sale,2026-05-13T12:10:00Z
KL-91810,liam.costa77@yahoo.com,Opened Email,New Arrivals,2026-01-14T15:00:00Z
KL-33447,mia.martin62@gmail.com,Opened Email,Loyalty Perks,2026-04-18T11:53:00Z
KL-7577,zoe.smith19@hotmail.com,Clicked Email,Winter Clearance,2026-07-02T12:14:00Z
KL-27250,nina.sharma67@gmail.com,Clicked Email,New Arrivals,2026-01-19T16:51:00Z
KL-36009,aiko.gonzalez7@example.com,Clicked Email,Loyalty Perks,2026-01-10T18:18:00Z
KL-71141,chen.kim10@gmail.com,Opened Email,Loyalty Perks,2026-06-02T14:27:00Z
KL-66860,zoe.chen6@gmail.com,Opened Email,Loyalty Perks,2026-05-25T06:45:00Z
KL-38901,fatima.costa18@example.com,Clicked Email,Loyalty Perks,2026-01-10T20:38:00Z
KL-31116,chen.kim95@yahoo.com,Opened Email,Winter Clearance,2026-02-05T05:24:00Z
KL-87844,nina.johnson68@gmail.com,Clicked Email,Summer Sale,2026-01-10T04:16:00Z
KL-35891,mia.novak13@hotmail.com,Clicked Email,New Arrivals,2026-07-24T10:41:00Z
KL-59182,lucas.khan90@hotmail.com,Clicked Email,Loyalty Perks,2026-06-05T03:43:00Z
KL-28710,priya.chen69@example.com,Opened Email,Winter Clearance,2026-05-22T19:06:00Z
KL-12084,nina.wilson87@yahoo.com,Clicked Email,New Arrivals,2026-06-08T23:19:00Z
KL-67004,arjun.patel85@gmail.com,Opened Email,Winter Clearance,2026-03-08T06:35:00Z
KL-30532,liam.chen76@hotmail.com,Opened Email,New Arrivals,2026-06-10T14:11:00Z
KL-27384,liam.gonzalez90@outlook.com,Opened Email,Loyalty Perks,2026-05-08T07:15:00Z
KL-24259,aiko.chen36@hotmail.com,Opened Email,Summer Sale,2026-07-23T07:04:00Z
KL-50428,tom.khan40@yahoo.com,Clicked Email,Winter Clearance,2026-04-01T11:46:00Z
KL-229,liam.costa39@yahoo.com,Clicked Email,Winter Clearance,2026-07-24T12:58:00Z
KL-25129,lucas.smith62@gmail.com,Opened Email,Winter Clearance,2026-03-26T14:25:00Z
KL-62806,fatima.novak9@yahoo.com,Opened Email,Loyalty Perks,2026-02-12T07:27:00Z
KL-84865,liam.chen92@hotmail.com,Unsubscribed,Loyalty Perks,2026-04-13T23:38:00Z
KL-85679,ethan.johnson9@yahoo.com,Clicked Email,Summer Sale,2026-04-07T08:08:00Z
KL-50428,tom.khan40@yahoo.com,Opened Email,Loyalty Perks,2026-03-12T00:34:00Z
KL-68713,zoe.sharma66@outlook.com,Opened Email,Loyalty Perks,2026-07-20T09:32:00Z
KL-49091,fatima.khan44@example.com,Clicked Email,New Arrivals,2026-07-13T19:09:00Z
KL-79311,ethan.wilson68@example.com,Clicked Email,Winter Clearance,2026-04-10T14:11:00Z
KL-61124,lucas.gonzalez57@outlook.com,Opened Email,Summer Sale,2026-04-28T08:08:00Z
KL-5682,james.smith25@hotmail.com,Clicked Email,Summer Sale,2026-03-06T12:07:00Z
KL-92452,olivia.patel79@example.com,Opened Email,Summer Sale,2026-06-09T20:34:00Z
KL-47743,james.brown7@yahoo.com,Opened Email,New Arrivals,2026-07-06T13:52:00Z
KL-11868,sara.ali59@outlook.com,Opened Email,Loyalty Perks,2026-03-07T22:51:00Z
KL-73613,emma.kim28@example.com,Unsubscribed,Winter Clearance,2026-02-22T14:14:00Z
KL-98639,tom.khan53@hotmail.com,Opened Email,Summer Sale,2026-05-21T21:46:00Z
KL-84754,mia.sharma62@yahoo.com,Unsubscribed,Loyalty Perks,2026-02-05T03:05:00Z
KL-78787,emma.ali91@gmail.com,Unsubscribed,Summer Sale,2026-05-09T10:10:00Z
KL-49506,nina.johnson10@yahoo.com,Clicked Email,Loyalty Perks,2026-06-06T13:56:00Z
KL-38926,zoe.khan64@outlook.com,Unsubscribed,Loyalty Perks,2026-03-28T21:41:00Z
KL-2159,zoe.chen56@outlook.com,Unsubscribed,Summer Sale,2026-01-16T06:41:00Z
KL-96486,liam.martin83@hotmail.com,Opened Email,Winter Clearance,2026-07-11T23:52:00Z
KL-66642,chen.ali75@gmail.com,Opened Email,Winter Clearance,2026-04-15T04:36:00Z
KL-25031,zoe.novak26@gmail.com,Clicked Email,Loyalty Perks,2026-04-07T06:29:00Z
KL-70424,james.gonzalez1@yahoo.com,Opened Email,Loyalty Perks,2026-01-21T01:59:00Z
KL-84372,priya.anand2@example.com,Clicked Email,New Arrivals,2026-07-15T17:04:00Z
KL-52207,maria.obrien12@outlook.com,Clicked Email,Loyalty Perks,2026-06-17T21:02:00Z
KL-75283,sara.ali18@yahoo.com,Opened Email,New Arrivals,2026-04-28T21:11:00Z
KL-54861,ethan.tanaka82@yahoo.com,Opened Email,Summer Sale,2026-03-06T10:29:00Z
KL-42704,lucas.costa48@hotmail.com,Opened Email,Summer Sale,2026-04-01T19:19:00Z
KL-93082,priya.wilson19@example.com,Opened Email,New Arrivals,2026-07-13T16:51:00Z
KL-69922,aiko.ali30@outlook.com,Opened Email,Winter Clearance,2026-02-02T06:07:00Z
KL-37241,emma.novak4@hotmail.com,Clicked Email,Loyalty Perks,2026-03-23T04:33:00Z
KL-85679,ethan.johnson9@yahoo.com,Clicked Email,New Arrivals,2026-06-01T19:41:00Z
KL-45777,tom.martin95@yahoo.com,Unsubscribed,New Arrivals,2026-03-05T23:23:00Z
KL-12535,arjun.kim24@gmail.com,Clicked Email,New Arrivals,2026-02-05T05:09:00Z
KL-66024,priya.lee36@yahoo.com,Unsubscribed,New Arrivals,2026-06-20T06:57:00Z
KL-91462,noah.novak73@yahoo.com,Opened Email,Summer Sale,2026-03-12T15:44:00Z
KL-92001,david.anand64@gmail.com,Opened Email,Loyalty Perks,2026-02-05T07:27:00Z
KL-39144,lucas.ali24@outlook.com,Opened Email,Loyalty Perks,2026-01-16T12:05:00Z
KL-77239,aiko.lee25@yahoo.com,Unsubscribed,Summer Sale,2026-05-06T12:38:00Z
KL-49629,david.obrien60@yahoo.com,Opened Email,New Arrivals,2026-07-28T06:24:00Z
KL-19096,james.anand19@gmail.com,Opened Email,Summer Sale,2026-04-04T04:25:00Z
KL-81953,arjun.brown51@yahoo.com,Clicked Email,New Arrivals,2026-05-22T17:40:00Z
KL-85248,arjun.tanaka93@gmail.com,Opened Email,Winter Clearance,2026-06-26T20:27:00Z
KL-1343,tom.kim71@example.com,Opened Email,Loyalty Perks,2026-07-13T15:12:00Z
KL-66128,nina.lopez69@example.com,Unsubscribed,Loyalty Perks,2026-02-05T06:13:00Z
KL-25129,lucas.smith62@gmail.com,Opened Email,New Arrivals,2026-02-23T16:01:00Z
KL-5860,maria.sharma33@example.com,Opened Email,Loyalty Perks,2026-03-05T11:35:00Z
KL-90767,tom.lee52@example.com,Opened Email,New Arrivals,2026-02-24T11:25:00Z
KL-72039,arjun.anand29@hotmail.com,Clicked Email,New Arrivals,2026-07-20T10:13:00Z
KL-60888,arjun.novak93@yahoo.com,Opened Email,Winter Clearance,2026-02-27T20:50:00Z
KL-42198,lucas.kim78@example.com,Unsubscribed,New Arrivals,2026-01-28T20:07:00Z
KL-19013,nina.novak78@outlook.com,Opened Email,Loyalty Perks,2026-04-22T15:17:00Z
KL-98639,tom.khan53@hotmail.com,Opened Email,Summer Sale,2026-04-22T10:14:00Z
KL-14923,zoe.sharma92@example.com,Opened Email,Summer Sale,2026-06-18T10:09:00Z
KL-67256,chen.johnson6@outlook.com,Opened Email,New Arrivals,2026-07-13T05:25:00Z
KL-55856,sara.martin47@outlook.com,Opened Email,Loyalty Perks,2026-06-13T07:36:00Z
KL-30532,liam.chen76@hotmail.com,Unsubscribed,Loyalty Perks,2026-04-03T10:46:00Z
KL-76091,olivia.kim44@hotmail.com,Unsubscribed,Summer Sale,2026-03-11T08:36:00Z
KL-44899,noah.ali37@example.com,Opened Email,Summer Sale,2026-03-03T13:46:00Z
KL-19911,chen.lopez40@hotmail.com,Opened Email,Summer Sale,2026-05-25T21:21:00Z
KL-4061,fatima.wilson71@gmail.com,Clicked Email,Loyalty Perks,2026-01-19T21:05:00Z
KL-82183,nina.johnson4@gmail.com,Clicked Email,New Arrivals,2026-05-11T14:35:00Z
KL-49629,david.obrien60@yahoo.com,Clicked Email,New Arrivals,2026-01-16T00:51:00Z
KL-14638,mia.lee70@outlook.com,Opened Email,Loyalty Perks,2026-02-14T05:42:00Z
KL-16570,sara.lopez7@hotmail.com,Opened Email,Winter Clearance,2026-01-05T23:42:00Z
KL-19299,mia.gonzalez45@outlook.com,Opened Email,Loyalty Perks,2026-01-07T18:15:00Z
KL-16732,nina.johnson93@yahoo.com,Clicked Email,Winter Clearance,2026-04-18T18:41:00Z
KL-44461,fatima.martin38@yahoo.com,Clicked Email,Summer Sale,2026-05-17T15:13:00Z
KL-44899,noah.ali37@example.com,Opened Email,Winter Clearance,2026-04-16T07:05:00Z
KL-84865,liam.chen92@hotmail.com,Opened Email,New Arrivals,2026-04-21T12:43:00Z
KL-27997,arjun.gonzalez3@yahoo.com,Opened Email,Winter Clearance,2026-03-23T18:33:00Z
KL-46064,zoe.gonzalez79@outlook.com,Unsubscribed,Winter Clearance,2026-03-08T20:59:00Z
KL-10782,raj.anand9@gmail.com,Opened Email,New Arrivals,2026-01-20T02:40:00Z
KL-39451,priya.anand6@hotmail.com,Clicked Email,Loyalty Perks,2026-03-07T00:32:00Z
KL-90206,ethan.obrien53@hotmail.com,Clicked Email,New Arrivals,2026-02-04T04:02:00Z
KL-7006,tom.martin81@outlook.com,Opened Email,Summer Sale,2026-03-27T00:49:00Z
KL-67994,priya.brown81@yahoo.com,Unsubscribed,Winter Clearance,2026-03-10T18:40:00Z
KL-53225,david.martin39@example.com,Opened Email,Winter Clearance,2026-01-23T01:00:00Z
KL-60697,lucas.sharma71@outlook.com,Clicked Email,Winter Clearance,2026-04-10T09:34:00Z
KL-10539,arjun.kim49@gmail.com,Clicked Email,Winter Clearance,2026-04-10T18:28:00Z
KL-82157,nina.martin12@hotmail.com,Unsubscribed,Loyalty Perks,2026-01-14T06:24:00Z
KL-58116,emma.kim80@outlook.com,Clicked Email,Summer Sale,2026-03-28T10:02:00Z
KL-54389,ethan.obrien11@example.com,Clicked Email,New Arrivals,2026-03-11T22:14:00Z
KL-90919,lucas.lee46@example.com,Opened Email,Summer Sale,2026-05-24T12:17:00Z
KL-60946,sara.obrien95@yahoo.com,Clicked Email,New Arrivals,2026-04-15T02:07:00Z
KL-2272,lucas.patel34@hotmail.com,Clicked Email,New Arrivals,2026-05-23T12:14:00Z
KL-5227,aiko.novak67@outlook.com,Opened Email,Summer Sale,2026-06-12T18:29:00Z
KL-7021,aiko.martin77@hotmail.com,Opened Email,New Arrivals,2026-03-12T03:10:00Z
KL-21444,aiko.sharma76@gmail.com,Opened Email,Winter Clearance,2026-04-22T06:27:00Z
KL-63574,emma.ali56@yahoo.com,Opened Email,Summer Sale,2026-07-11T19:18:00Z
KL-45507,emma.kim74@hotmail.com,Clicked Email,Winter Clearance,2026-03-10T13:42:00Z
KL-75649,lucas.lee28@hotmail.com,Opened Email,Loyalty Perks,2026-03-25T08:55:00Z
KL-97667,ethan.smith52@yahoo.com,Opened Email,Loyalty Perks,2026-06-09T02:50:00Z
KL-20057,noah.martin59@gmail.com,Opened Email,Winter Clearance,2026-05-20T18:15:00Z
KL-43136,chen.tanaka94@yahoo.com,Opened Email,Loyalty Perks,2026-03-19T14:18:00Z
KL-38901,fatima.costa18@example.com,Opened Email,Winter Clearance,2026-03-01T16:48:00Z
KL-82351,zoe.brown55@example.com,Opened Email,New Arrivals,2026-02-02T18:21:00Z
KL-33447,mia.martin62@gmail.com,Clicked Email,New Arrivals,2026-05-24T15:46:00Z
KL-19125,ethan.patel14@yahoo.com,Opened Email,Summer Sale,2026-02-06T03:00:00Z
KL-86558,maria.kim1@outlook.com,Unsubscribed,New Arrivals,2026-01-23T05:07:00Z
KL-21606,liam.brown51@gmail.com,Opened Email,Winter Clearance,2026-03-10T16:22:00Z
KL-35339,arjun.garcia1@yahoo.com,Opened Email,Winter Clearance,2026-03-11T15:51:00Z
KL-23088,noah.johnson8@gmail.com,Opened Email,New Arrivals,2026-01-08T00:02:00Z
KL-94827,nina.novak57@example.com,Opened Email,Winter Clearance,2026-07-10T12:59:00Z
KL-75458,noah.smith32@gmail.com,Opened Email,New Arrivals,2026-05-02T00:09:00Z
KL-98387,lucas.novak86@hotmail.com,Clicked Email,Summer Sale,2026-02-25T03:13:00Z
KL-705,maria.smith84@yahoo.com,Unsubscribed,Loyalty Perks,2026-07-13T11:33:00Z
KL-660,noah.ali70@yahoo.com,Clicked Email,New Arrivals,2026-03-19T10:40:00Z
KL-82351,zoe.brown55@example.com,Unsubscribed,Summer Sale,2026-05-14T02:59:00Z
KL-25398,arjun.smith2@outlook.com,Opened Email,Summer Sale,2026-03-23T11:35:00Z
KL-87978,ethan.tanaka55@yahoo.com,Opened Email,Loyalty Perks,2026-06-11T12:24:00Z
